lane,geo_code,geography_name,feature_order,feature_id,feature_label,feature_role,raw_value,display_value,unit,latest_year,time_basis,present,denominator,source_row_hash,source,caveat,order_position,ordering_method
measured_condition,FM,Micronesia (Federated States of),8,rainfall-anomalies,Rainfall anomalies,climate_signal,5.7,31.818181818181817,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,95535eec42bf26b82db221c46a973db8452674edab2ae67715e3dd4860c118ea,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,7620e4a101f3640e31af1d07113272039b656e3e0ce4a8fe056f017536c3ca82,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),10,population-growth,Projected population growth,candidate_context,0.47,54.54545454545454,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,d729195150f307bc0d5683a1100ffb650249178a7de64d02a2d32c0678ef5a94,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,2.05,25.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,943a4d2bfdb027c425a80c18ecb5b8a478a17ef5d86cb9aebaa925c9cd5dc195,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,90.11,42.10526315789473,PERCENT,2020.0,latest returned candidate row; source years vary,True,population in the represented geography,4ced23627c61babcf0d5ca27acdd54d99d3a1ea1db41f163a7be74f8993184a2,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,100.0,47.72727272727273,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,8a483951908e8f00517d2c225874162160bcb67ce43b46f7d7ac6df8e207277d,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,63.0,61.36363636363637,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,7e313806f7bfa23360b3f9726045d744a894eb9f37f9453152939c312eb56bea,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,86.7,100.0,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,2a77e6a02e25e694c6325b46e3d23db774d432e9a6ca16045232ae54e9c72203,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.9,85.71428571428571,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,caf6d0c1bdc7b51b493b50b0c5a134211613222ea7a3342d75860f59cae3ae89,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.9,81.81818181818183,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,69fd54f14e14b420123ff4f855ab0a5591a60694cd9288680b8e637a560fc40a,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,1.0,25.0,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,3570c6d2dc88208609235a2053e219595648521bc0c919a1f8442575ed6a5afe,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,780.0,61.904761904761905,N,2022.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,ab64a52cebf88a5c91a9756d9889e4a4aa621ca5aac9048c86397aafcb8177b2,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,7,power-generation,Power generation,adaptation_capacity,118.6,66.66666666666666,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,a4d99bc77dea5a0da432b719191a00c74960b97c4caeb6f9f9bf40b876fc1e72,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,8,rainfall-anomalies,Rainfall anomalies,climate_signal,9.7,54.54545454545454,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,e46e881ee908e0848243747aa315b68e260bc79250327690e84c704fb09c0f80,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,7323fcd3e9be81e1a88914b96bf3ea046cb1ae5985aa0f5c5f4cd0e7cde6c2b5,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,10,population-growth,Projected population growth,candidate_context,-0.13,36.36363636363637,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,6faea73f57f85a817f3e7f02925678a77336a7e81c6e3ea8a8e6ccd2e52b9e41,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,0.58,10.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,99608a64d5d05f524758d26b2eab09496fb992237ac6cd0539b2c287508a24ad,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,99.57,89.47368421052632,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,08f27cdc1d256111572b37a33e0715168e87cbc565f4685ba3cff835b89b5770,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PW,Palau,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,111.3,86.36363636363636,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,2871a477fb6c3ebd76543de7c887a50528613744b1228faf9181a58a81736db9,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,8,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,PF,French Polynesia,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,25.0,22.727272727272727,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,14e17db0ff86ee011083673e0def6466863b94c33cfaa578856d9cc886c39240,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,9,measured_condition: average-linkage seriation over pairwise shared features; no imputation
